Label,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Number,Street,Side,City,County,State,Zipcode
1,12/5/16 21:53,12/5/16 22:22,33.744041,-84.391266,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30312
1,12/5/16 22:27,12/5/16 22:56,33.893784,-84.258789,,,0.01,,GA-403 S,R,Atlanta,DeKalb,GA,30340
1,12/6/16 4:46,12/6/16 5:16,33.681328,-84.411522,,,0.01,,Cleveland Ave SW,R,Atlanta,Fulton,GA,30315
1,12/6/16 4:55,12/6/16 5:23,33.631893,-84.409958,,,0.01,,GA-407 W,R,Atlanta,Clayton,GA,30349
1,12/6/16 4:40,12/6/16 5:40,33.684116,-84.407883,,,0.01,,GA-403 N,R,Atlanta,Fulton,GA,30315
1,12/6/16 5:07,12/6/16 5:52,33.765018,-84.493874,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,12/6/16 5:23,12/6/16 5:53,33.744976,-84.390343,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30312
0,12/6/16 5:57,12/6/16 6:57,33.802658,-84.392876,,,0.01,,26th St NW,R,Atlanta,Fulton,GA,30309
1,12/6/16 5:39,12/6/16 6:39,33.744976,-84.390343,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30312
1,12/6/16 6:18,12/6/16 6:47,33.6413,-84.45269,,,0.01,,N Terminal Pkwy,R,Atlanta,Fulton,GA,30337
1,12/6/16 6:58,12/6/16 7:57,33.758026,-84.503181,,,0.01,3532,Martin Luther King Jr Dr SW,L,Atlanta,Fulton,GA,30331-4007
1,12/6/16 7:06,12/6/16 8:06,33.825825,-84.367142,,,0.01,2608,Piedmont Rd NE,L,Atlanta,Fulton,GA,30324-3011
0,12/6/16 7:02,12/6/16 7:32,33.92474,-84.24958,,,0.01,6901,Buford Hwy NE,R,Atlanta,Dekalb,GA,30340-1409
1,12/6/16 7:18,12/6/16 7:48,33.885494,-84.251686,,,0.01,,Chamblee Tucker Rd,R,Atlanta,DeKalb,GA,30341
1,12/6/16 7:37,12/6/16 8:37,33.805141,-84.413338,,,0.01,,Howell Mill Rd NW,R,Atlanta,Fulton,GA,30318
0,12/6/16 7:37,12/6/16 8:37,33.737072,-84.387993,,,0.01,,Capitol Ave SE,R,Atlanta,Fulton,GA,30312
1,12/6/16 7:32,12/6/16 8:31,33.813236,-84.366219,,,0.01,,GA-13 N,R,Atlanta,Fulton,GA,30324
1,12/6/16 7:46,12/6/16 8:15,33.753635,-84.495628,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30311
1,12/6/16 7:49,12/6/16 8:18,33.890293,-84.460991,,,0.01,,I-75 S,R,Atlanta,Cobb,GA,30339
0,12/6/16 7:43,12/6/16 8:43,33.820595,-84.451088,,,0.01,2553,Bolton Rd NW,R,Atlanta,Fulton,GA,30318-1324
1,12/6/16 7:45,12/6/16 8:15,33.616844,-84.438622,,,0.01,,Riverdale Rd,R,Atlanta,Clayton,GA,30349
0,12/6/16 7:44,12/6/16 8:44,33.774509,-84.341789,,,0,716,Oakdale Rd NE,L,Atlanta,Fulton,GA,30307-1658
1,12/6/16 7:56,12/6/16 8:56,33.831833,-84.426376,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30327
0,12/6/16 8:03,12/6/16 8:33,33.719887,-84.486351,,,0.01,1298,Lynway Ln SW,L,Atlanta,Fulton,GA,30311-3010
1,12/6/16 8:04,12/6/16 8:33,33.820553,-84.361038,,,0.01,,GA-403 S,R,Atlanta,Fulton,GA,30324
0,12/6/16 8:04,12/6/16 8:34,33.772469,-84.348961,,,0.01,665,Moreland Ave NE,R,Atlanta,DeKalb,GA,30306
1,12/6/16 8:10,12/6/16 8:40,33.840328,-84.313011,,,0.01,,GA-403 N,R,Atlanta,DeKalb,GA,30329
1,12/6/16 8:16,12/6/16 8:45,33.786709,-84.391029,,,0.01,,14th St NW,R,Atlanta,Fulton,GA,30309
1,12/6/16 8:13,12/6/16 8:43,33.791946,-84.390762,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30309
0,12/6/16 8:32,12/6/16 9:31,33.77383,-84.348961,,,0.01,699,Moreland Ave NE,R,Atlanta,DeKalb,GA,30306
1,12/6/16 8:41,12/6/16 9:11,33.741447,-84.417572,,,0.01,,Joseph E Lowery Blvd SW,R,Atlanta,Fulton,GA,30310
1,12/6/16 8:46,12/6/16 9:15,33.684116,-84.407883,,,0.01,,GA-403 N,R,Atlanta,Fulton,GA,30315
1,12/6/16 8:44,12/6/16 9:14,33.840328,-84.313011,,,0.01,,GA-403 N,R,Atlanta,DeKalb,GA,30329
0,12/6/16 9:08,12/6/16 9:37,33.797207,-84.388901,,,0.01,1563,Peachtree St NE,R,Atlanta,Fulton,GA,30309-2401
0,12/6/16 9:10,12/6/16 9:39,33.911575,-84.357521,,,0.01,,GA-407 W,R,Atlanta,Fulton,GA,30342
0,12/6/16 9:25,12/6/16 9:54,33.786896,-84.493134,,,0.01,,Donald Lee Hollowell Pkwy NW,R,Atlanta,Fulton,GA,30331
1,12/6/16 9:28,12/6/16 9:58,33.759735,-84.379005,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30312
1,12/6/16 9:45,12/6/16 10:15,33.890293,-84.460991,,,0.01,,I-75 S,R,Atlanta,Cobb,GA,30339
1,12/6/16 9:52,12/6/16 10:21,33.697002,-84.404778,,,0.01,,Arthur Langford Pkwy E,R,Atlanta,Fulton,GA,30315
1,12/6/16 9:49,12/6/16 10:18,33.821548,-84.359383,,,0.01,,GA-403 N,R,Atlanta,Fulton,GA,30324
0,12/6/16 10:04,12/6/16 10:33,33.741898,-84.387787,,,0.01,498,Capitol Ave SE,L,Atlanta,Fulton,GA,30312-2802
1,12/6/16 10:18,12/6/16 10:48,33.832123,-84.335274,,,0.01,,GA-403 N,R,Atlanta,DeKalb,GA,30329
1,12/6/16 10:27,12/6/16 10:57,33.890293,-84.460991,,,0.01,,I-75 S,R,Atlanta,Cobb,GA,30339
1,12/6/16 10:37,12/6/16 11:07,33.832123,-84.335274,,,0.01,,GA-403 N,R,Atlanta,DeKalb,GA,30329
1,12/6/16 10:46,12/6/16 11:46,33.722115,-84.394592,,,0.01,,University Ave SW,R,Atlanta,Fulton,GA,30315
1,12/6/16 11:09,12/6/16 12:08,33.901691,-84.473511,,,0.01,,I-75 S,R,Atlanta,Cobb,GA,30339
1,12/6/16 11:03,12/6/16 11:32,33.890293,-84.460991,,,0.01,,I-75 S,R,Atlanta,Cobb,GA,30339
0,12/6/16 11:11,12/6/16 12:11,33.771091,-84.359467,,,0.01,,Freedom Pkwy NE,R,Atlanta,Fulton,GA,30306
1,12/6/16 11:29,12/6/16 11:59,33.632896,-84.400795,,,0.01,,I-285 E,R,Atlanta,Clayton,GA,30354
1,12/6/16 11:41,12/6/16 12:10,33.884609,-84.469574,,,0.01,,I-285 E,R,Atlanta,Cobb,GA,30339
1,12/6/16 12:18,12/6/16 12:47,33.744976,-84.390343,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30312
1,12/6/16 12:29,12/6/16 12:58,33.821548,-84.359383,,,0.01,,GA-403 N,R,Atlanta,Fulton,GA,30324
1,12/6/16 12:31,12/6/16 13:01,33.689625,-84.500145,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30331
0,12/6/16 12:42,12/6/16 13:11,33.79184,-84.388725,,,0.01,,17th St NW,R,Atlanta,Fulton,GA,30309
1,12/6/16 13:23,12/6/16 14:07,33.781532,-84.390869,,,0.01,110,10th St NW,L,Atlanta,Fulton,GA,30309-3810
0,12/6/16 13:37,12/6/16 14:37,33.843021,-84.372551,,,0.01,3231,Peachtree Rd NE,R,Atlanta,Fulton,GA,30305-2423
1,12/6/16 13:43,12/6/16 14:42,33.754379,-84.378365,,,0.01,,Edgewood Ave SE,R,Atlanta,Fulton,GA,30312
1,12/6/16 13:59,12/6/16 14:43,33.744976,-84.390343,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30312
1,12/6/16 14:11,12/6/16 15:11,33.917973,-84.338135,,,0.01,,Ashford Dunwoody Rd NE,R,Atlanta,DeKalb,GA,30319
1,12/6/16 15:34,12/6/16 16:34,33.690125,-84.500153,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,12/6/16 15:09,12/6/16 16:09,33.619968,-84.4869,,,0.01,,I-285 E,R,Atlanta,Fulton,GA,30337
0,12/6/16 15:35,12/6/16 16:35,33.852554,-84.430801,,,0.01,3580,Northside Pkwy NW,L,Atlanta,Fulton,GA,30327-2310
1,12/6/16 15:36,12/6/16 16:35,33.742832,-84.403595,,,0.01,,GA-402 W,R,Atlanta,Fulton,GA,30312
1,12/6/16 15:37,12/6/16 16:37,33.79591,-84.393295,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30309
0,12/6/16 15:35,12/6/16 16:35,33.852024,-84.369621,,,0.01,,Lenox Rd NE,R,Atlanta,Fulton,GA,30342
0,12/6/16 15:13,12/6/16 16:12,33.745556,-84.349213,,,0.01,,GA-402 W,R,Atlanta,Fulton,GA,30316
1,12/6/16 16:25,12/6/16 17:25,33.656479,-84.497551,,,0.01,,I-285 N,R,Atlanta,Fulton,GA,30344
0,12/6/16 16:51,12/6/16 17:36,33.773575,-84.363686,,,0.01,700,Ponce de Leon Pl NE,L,Atlanta,Fulton,GA,30306-4102
1,12/6/16 16:56,12/6/16 17:41,33.831833,-84.426376,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30327
1,12/6/16 17:43,12/6/16 18:13,33.799355,-84.488449,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,12/6/16 18:47,12/6/16 19:16,33.764847,-84.493484,,,0.01,,GA-402 E,R,Atlanta,Fulton,GA,30331
0,12/7/16 7:33,12/7/16 8:18,33.681293,-84.407715,,,0.01,,Metropolitan Pkwy SW,R,Atlanta,Fulton,GA,30315
1,12/7/16 7:46,12/7/16 8:15,33.742832,-84.403595,,,0.01,,GA-402 W,R,Atlanta,Fulton,GA,30312
0,12/7/16 7:54,12/7/16 8:23,33.77383,-84.358757,,,0.01,865,Ponce de Leon Ave NE,R,Atlanta,Fulton,GA,30306-4267
1,12/7/16 8:11,12/7/16 9:10,33.741447,-84.417572,,,0.01,,Joseph E Lowery Blvd SW,R,Atlanta,Fulton,GA,30310
0,12/7/16 8:47,12/7/16 9:47,33.781532,-84.404182,,,0.01,510,10th St NW,L,Atlanta,Fulton,GA,30318-5701
1,12/7/16 9:57,12/7/16 10:57,33.801479,-84.392738,,,0.01,1740,Peachtree St NW,L,Atlanta,Fulton,GA,30309-2335
1,12/7/16 10:40,12/7/16 11:09,33.759472,-84.378876,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30312
1,12/7/16 11:14,12/7/16 11:44,33.781532,-84.390869,,,0.01,110,10th St NW,L,Atlanta,Fulton,GA,30309-3810
0,12/7/16 11:30,12/7/16 12:29,33.732933,-84.510254,,,0.01,808,Fairburn Rd SW,L,Atlanta,Fulton,GA,30331-2007
1,12/7/16 11:40,12/7/16 12:09,33.884594,-84.469887,,,0.01,,I-285 W,R,Atlanta,Cobb,GA,30339
1,12/7/16 13:15,12/7/16 13:44,33.771286,-84.390045,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30308
1,12/7/16 14:46,12/7/16 15:12,33.736881,-84.391853,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30315
0,12/7/16 15:10,12/7/16 16:10,33.718285,-84.425163,,,0.01,,Campbellton Rd SW,R,Atlanta,Fulton,GA,30310
1,12/7/16 15:10,12/7/16 15:39,33.722115,-84.394592,,,0.01,,University Ave SW,R,Atlanta,Fulton,GA,30315
1,12/7/16 15:11,12/7/16 15:41,33.7369,-84.391853,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30315
1,12/7/16 15:05,12/7/16 15:34,33.771286,-84.390045,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30308
1,12/7/16 15:06,12/7/16 15:31,33.748379,-84.385208,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30312
0,12/7/16 15:12,12/7/16 16:12,33.837074,-84.381424,,,0.01,3006,Peachtree Rd NE,L,Atlanta,Fulton,GA,30305-2202
1,12/7/16 15:14,12/7/16 16:13,33.730183,-84.392754,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30315
1,12/7/16 15:22,12/7/16 15:50,33.91246,-84.285957,,,0.01,,I-285 E,R,Atlanta,DeKalb,GA,30360
1,12/7/16 15:24,12/7/16 15:54,33.753635,-84.495628,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30311
0,12/7/16 15:24,12/7/16 15:54,33.828655,-84.387436,,,0.01,2,W Wesley Rd NW,L,Atlanta,Fulton,GA,30305-3539
1,12/7/16 17:18,12/7/16 17:47,33.890293,-84.460991,,,0.01,,I-75 S,R,Atlanta,Cobb,GA,30339
1,12/7/16 17:32,12/7/16 18:02,33.741447,-84.417572,,,0.01,,Joseph E Lowery Blvd SW,R,Atlanta,Fulton,GA,30310
1,12/7/16 18:29,12/7/16 18:56,33.791348,-84.390755,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30309
1,12/7/16 18:31,12/7/16 18:59,33.786572,-84.390694,,,0.01,142,14th St NW,L,Atlanta,Fulton,GA,30309-2802
1,12/7/16 18:25,12/7/16 18:55,33.913116,-84.286316,,,0.01,,I-285 W,R,Atlanta,DeKalb,GA,30360
0,12/7/16 19:25,12/7/16 19:54,33.933186,-84.357956,,,0.01,,GA-400 S,R,Atlanta,Fulton,GA,30328
1,12/7/16 22:23,12/7/16 22:52,33.74284,-84.422661,,,0.01,,GA-402 W,R,Atlanta,Fulton,GA,30310
1,12/8/16 5:53,12/8/16 6:22,33.722965,-84.502815,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30311
1,12/8/16 5:50,12/8/16 6:19,33.690125,-84.500153,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,12/8/16 6:18,12/8/16 6:48,33.722965,-84.502815,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30311
1,12/8/16 7:00,12/8/16 7:30,33.690125,-84.500153,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,12/8/16 7:21,12/8/16 7:50,33.65292,-84.396118,,,0.01,,N Central Ave,R,Atlanta,Fulton,GA,30354
0,12/8/16 7:22,12/8/16 7:51,33.911205,-84.370491,,,0.01,,GA-407 W,R,Atlanta,Fulton,GA,30342
1,12/8/16 7:39,12/8/16 8:38,33.681126,-84.398689,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30354
1,12/8/16 7:33,12/8/16 8:03,33.885494,-84.251686,,,0.01,,Chamblee Tucker Rd,R,Atlanta,DeKalb,GA,30341
0,12/8/16 9:02,12/8/16 9:32,33.827587,-84.387466,,,0.01,1,Peachtree Way NE,R,Atlanta,Fulton,GA,30305-3735
1,12/8/16 9:38,12/8/16 10:07,33.89185,-84.259369,,,0.01,,I-285 E,R,Atlanta,DeKalb,GA,30340
1,12/8/16 10:11,12/8/16 11:10,33.79213,-84.391609,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30309
0,12/8/16 10:10,12/8/16 11:10,33.747391,-84.379532,,,0.01,249,Martin Luther King Jr Dr SE,R,Atlanta,Fulton,GA,30312-2130
1,12/8/16 11:12,12/8/16 11:42,33.982327,-84.341644,,,0.01,,Northridge Rd,R,Atlanta,Fulton,GA,30350
1,12/8/16 11:53,12/8/16 12:22,33.703281,-84.403809,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30315
0,12/8/16 12:42,12/8/16 13:11,33.849907,-84.372963,,,0.01,4,Lenox Rd NE,R,Atlanta,Fulton,GA,30342
1,12/8/16 17:38,12/8/16 18:07,33.7369,-84.391853,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30315
1,12/8/16 18:01,12/8/16 18:30,33.803047,-84.407753,,,0.01,,Northside Dr NW,R,Atlanta,Fulton,GA,30318
0,12/8/16 18:39,12/8/16 19:09,33.825024,-84.35984,,,0.01,,Georgia 400 Ext S,R,Atlanta,Fulton,GA,30324
0,12/8/16 20:07,12/8/16 20:37,33.934856,-84.356506,,,0.01,,Turner McDonald Pkwy N,R,Atlanta,Fulton,GA,30328
1,12/8/16 20:58,12/8/16 21:27,33.744976,-84.390343,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30312
0,12/9/16 4:08,12/9/16 5:08,33.77383,-84.348961,,,0.01,699,Moreland Ave NE,R,Atlanta,DeKalb,GA,30306
0,12/9/16 6:17,12/9/16 6:47,33.804714,-84.337563,,,0.01,1777,Briarcliff Rd NE,R,Atlanta,DeKalb,GA,30306
1,12/9/16 6:39,12/9/16 7:09,33.619968,-84.4869,,,0.01,,I-285 E,R,Atlanta,Fulton,GA,30337
1,12/9/16 6:44,12/9/16 7:14,33.620445,-84.47348,,,0.01,,Old National Hwy,R,Atlanta,Fulton,GA,30337
0,12/9/16 7:42,12/9/16 8:42,33.735683,-84.368202,,,0,688,Boulevard SE,L,Atlanta,Fulton,GA,30312-3555
1,12/9/16 8:02,12/9/16 8:31,33.8237,-84.351959,,,0.01,,GA-403 N,R,Atlanta,Fulton,GA,30324
0,12/9/16 8:17,12/9/16 8:47,33.982327,-84.341644,,,0.01,,Northridge Rd,R,Atlanta,Fulton,GA,30350
1,12/9/16 8:22,12/9/16 9:22,33.765018,-84.493874,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30331
0,12/9/16 9:26,12/9/16 9:56,33.825172,-84.359627,,,0.01,,Sidney Marcus Blvd NE,R,Atlanta,Fulton,GA,30324
0,12/9/16 10:22,12/9/16 10:51,33.837074,-84.381424,,,0.01,3006,Peachtree Rd NE,L,Atlanta,Fulton,GA,30305-2202
1,12/9/16 10:30,12/9/16 10:59,33.754379,-84.3787,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30303
1,12/9/16 10:39,12/9/16 11:09,33.739838,-84.328239,,,0.01,,Glenwood Ave SE,R,Atlanta,DeKalb,GA,30316
0,12/9/16 11:05,12/9/16 12:04,33.861485,-84.380402,,,0.01,3905,Roswell Rd NE,R,Atlanta,Fulton,GA,30342-4143
1,12/9/16 11:08,12/9/16 11:38,33.821548,-84.359383,,,0.01,,GA-403 N,R,Atlanta,Fulton,GA,30324
1,12/9/16 11:25,12/9/16 12:25,33.681126,-84.398689,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30354
0,12/9/16 11:56,12/9/16 12:26,33.933468,-84.357735,,,0.01,,GA-400 N,R,Atlanta,Fulton,GA,30328
1,12/9/16 12:16,12/9/16 12:46,33.864307,-84.479675,,,0.01,,I-285 S,R,Atlanta,Cobb,GA,30339
0,12/9/16 12:24,12/9/16 12:53,33.742615,-84.409851,,,0.01,501,Peters St SW,R,Atlanta,Fulton,GA,30310
0,12/9/16 12:42,12/9/16 13:12,33.875725,-84.38044,,,0.01,,Wieuca Rd NE,R,Atlanta,Fulton,GA,30342
1,12/9/16 12:38,12/9/16 13:07,33.912338,-84.379128,,,0.01,,GA-407 W,R,Atlanta,Fulton,GA,30342
0,12/9/16 12:35,12/9/16 13:05,33.724018,-84.349449,,,0.01,1111,Moreland Ave SE,R,Atlanta,Fulton,GA,30316-3182
1,12/9/16 12:53,12/9/16 13:23,33.765018,-84.493874,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,12/9/16 14:10,12/9/16 15:55,33.632088,-84.388069,,,0.01,,Old Dixie Hwy,R,Atlanta,Clayton,GA,30354
1,12/9/16 15:27,12/9/16 16:27,33.898949,-84.248711,,,0.01,4338,Northeast Expy,R,Atlanta,Dekalb,GA,30340-3401
1,12/9/16 15:49,12/9/16 16:19,33.598312,-84.493004,,,0.01,,GA-403 S,R,Atlanta,Fulton,GA,30349
0,12/9/16 16:28,12/9/16 16:57,33.692108,-84.490196,,,0.01,,Mount Gilead Rd SW,R,Atlanta,Fulton,GA,30311
1,12/9/16 17:38,12/9/16 18:07,33.803047,-84.407753,,,0.01,,Northside Dr NW,R,Atlanta,Fulton,GA,30318
1,12/9/16 17:44,12/9/16 18:13,33.791958,-84.391464,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30309
1,12/9/16 21:49,12/9/16 22:18,33.759056,-84.379333,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30308
1,12/10/16 8:56,12/10/16 9:55,33.744991,-84.389542,,,0.01,,GA-402 W,R,Atlanta,Fulton,GA,30312
1,12/10/16 12:44,12/10/16 13:13,33.77383,-84.348961,,,0.01,699,Moreland Ave NE,R,Atlanta,DeKalb,GA,30306
1,12/10/16 13:20,12/10/16 14:19,33.901691,-84.473511,,,0.01,,I-75 S,R,Atlanta,Cobb,GA,30339
0,12/10/16 13:22,12/10/16 14:22,33.838207,-84.380882,,,0.01,3035,Peachtree Rd NW,R,Atlanta,Fulton,GA,30305-2222
0,12/10/16 13:29,12/10/16 14:29,33.821323,-84.367523,,,0.01,,Piedmont Rd NE,R,Atlanta,Fulton,GA,30324
1,12/10/16 14:19,12/10/16 15:18,33.781532,-84.390869,,,0.01,110,10th St NW,L,Atlanta,Fulton,GA,30309-3810
1,12/10/16 14:25,12/10/16 15:25,33.743271,-84.379326,,,0.01,,GA-402 E,R,Atlanta,Fulton,GA,30312
1,12/10/16 15:27,12/10/16 16:12,33.781532,-84.390869,,,0.01,110,10th St NW,L,Atlanta,Fulton,GA,30309-3810
1,12/10/16 15:58,12/10/16 16:43,33.920391,-84.314781,,,0.01,,Chamblee Dunwoody Rd,R,Atlanta,DeKalb,GA,30341
0,12/10/16 19:33,12/10/16 20:32,33.753662,-84.473091,,,0.01,2607,Martin Luther King Jr Dr SW,R,Atlanta,Fulton,GA,30311-1604
1,12/11/16 18:21,12/11/16 19:05,33.766376,-84.527321,,,0.01,,GA-402 E,R,Atlanta,Fulton,GA,30336
1,12/11/16 22:38,12/11/16 23:23,33.722115,-84.394592,,,0.01,,University Ave SW,R,Atlanta,Fulton,GA,30315
1,12/12/16 5:50,12/12/16 6:50,33.831833,-84.426376,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30327
0,12/12/16 6:57,12/12/16 7:56,33.713814,-84.368591,,,0.01,1498,Boulevard SE,L,Atlanta,Fulton,GA,30315-3038
0,12/12/16 7:35,12/12/16 8:04,33.933468,-84.357735,,,0.01,,GA-400 N,R,Atlanta,Fulton,GA,30328
0,12/12/16 7:28,12/12/16 7:58,33.958435,-84.355354,,,0.01,,GA-400 S,R,Atlanta,Fulton,GA,30350
1,12/12/16 7:52,12/12/16 8:22,33.765018,-84.493874,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,12/12/16 7:56,12/12/16 8:26,33.765018,-84.493874,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,12/12/16 8:35,12/12/16 9:34,33.917973,-84.338135,,,0.01,,Ashford Dunwoody Rd NE,R,Atlanta,DeKalb,GA,30319
0,12/12/16 9:09,12/12/16 9:39,33.928997,-84.269524,,,0.01,,Peachtree Industrial Blvd N,R,Atlanta,DeKalb,GA,30360
0,12/12/16 9:59,12/12/16 10:29,33.801479,-84.392738,,,0.01,1740,Peachtree St NW,L,Atlanta,Fulton,GA,30309-2335
1,12/12/16 10:07,12/12/16 10:36,33.76017,-84.37928,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30308
1,12/12/16 10:17,12/12/16 10:47,33.741936,-84.391563,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30315
0,12/12/16 10:40,12/12/16 11:10,33.848824,-84.431076,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30327
1,12/12/16 11:16,12/12/16 11:46,33.722115,-84.394592,,,0.01,,University Ave SW,R,Atlanta,Fulton,GA,30315
0,12/12/16 12:04,12/12/16 12:34,33.821323,-84.367523,,,0.01,,Piedmont Rd NE,R,Atlanta,Fulton,GA,30324
1,12/12/16 12:11,12/12/16 12:40,33.722115,-84.394592,,,0.01,,University Ave SW,R,Atlanta,Fulton,GA,30315
0,12/12/16 12:28,12/12/16 12:57,33.848465,-84.374153,,,0.01,,Carson Ln NE,R,Atlanta,Fulton,GA,30305
1,12/12/16 12:43,12/12/16 13:12,33.741333,-84.414047,,,0.01,,Lee St SW,R,Atlanta,Fulton,GA,30310
0,12/12/16 13:19,12/12/16 13:48,33.876862,-84.379929,,,0.01,,W Wieuca Rd NE,R,Atlanta,Fulton,GA,30342
0,12/12/16 13:29,12/12/16 13:58,33.839195,-84.380112,,,0.01,3071,Peachtree Rd NE,R,Atlanta,Fulton,GA,30305-2221
1,12/12/16 13:59,12/12/16 14:28,33.821548,-84.359383,,,0.01,,GA-403 N,R,Atlanta,Fulton,GA,30324
1,12/12/16 14:25,12/12/16 14:55,33.786678,-84.390862,,,0.01,,14th St NW,R,Atlanta,Fulton,GA,30309
1,12/12/16 15:17,12/12/16 15:46,33.759472,-84.378876,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30312
1,12/12/16 15:24,12/12/16 15:54,33.643845,-84.400162,,,0.01,,I-75 S,R,Atlanta,Clayton,GA,30354
0,12/12/16 15:32,12/12/16 16:02,33.852024,-84.369621,,,0.01,,Lenox Rd NE,R,Atlanta,Fulton,GA,30342
1,12/12/16 15:25,12/12/16 15:54,33.821548,-84.359383,,,0.01,,GA-403 N,R,Atlanta,Fulton,GA,30324
1,12/12/16 15:58,12/12/16 16:27,33.748383,-84.385193,,,0.01,,I-75 S,R,Atlanta,Fulton,GA,30312
1,12/12/16 16:21,12/12/16 16:50,33.912338,-84.379128,,,0.01,,GA-407 W,R,Atlanta,Fulton,GA,30342
1,12/12/16 17:14,12/12/16 17:43,33.766376,-84.527321,,,0.01,,GA-402 E,R,Atlanta,Fulton,GA,30336
1,12/12/16 17:45,12/12/16 18:14,33.917973,-84.338135,,,0.01,,Ashford Dunwoody Rd NE,R,Atlanta,DeKalb,GA,30319
1,12/12/16 18:40,12/12/16 19:10,33.914009,-84.351822,,,0.01,,Peachtree Dunwoody Rd NE,R,Atlanta,Fulton,GA,30346
1,12/12/16 22:05,12/12/16 22:34,33.763721,-84.491463,,,0.01,,GA-402 E,R,Atlanta,Fulton,GA,30318
1,12/12/16 21:57,12/12/16 22:26,33.675983,-84.397758,,,0.01,,I-75 N,R,Atlanta,Fulton,GA,30354
1,12/13/16 5:30,12/13/16 5:59,33.632896,-84.400795,,,0.01,,I-285 E,R,Atlanta,Clayton,GA,30354
1,12/13/16 5:54,12/13/16 6:24,33.765018,-84.493874,,,0.01,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,12/13/16 6:45,12/13/16 7:45,33.722115,-84.394592,,,0.01,,University Ave SW,R,Atlanta,Fulton,GA,30315
1,12/13/16 6:49,12/13/16 7:18,33.8237,-84.351959,,,0.01,,GA-403 N,R,Atlanta,Fulton,GA,30324
1,12/13/16 7:12,12/13/16 8:12,33.684116,-84.407883,,,0.01,,GA-403 N,R,Atlanta,Fulton,GA,30315
0,12/13/16 7:22,12/13/16 8:22,33.746696,-84.368095,,,0.01,299,Boulevard SE,R,Atlanta,Fulton,GA,30312
0,12/13/16 7:33,12/13/16 8:02,33.902916,-84.274139,,,0.01,,I-285 E,R,Atlanta,DeKalb,GA,30360
0,12/13/16 7:39,12/13/16 8:39,33.681293,-84.407715,,,0.01,,Metropolitan Pkwy SW,R,Atlanta,Fulton,GA,30315
0,12/13/16 7:46,12/13/16 8:46,33.852024,-84.369621,,,0.01,,Lenox Rd NE,R,Atlanta,Fulton,GA,30342
0,12/13/16 8:04,12/13/16 9:04,33.69014,-84.506256,,,0.01,,Barge Rd SW,R,Atlanta,Fulton,GA,30331
